Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,currTime
9437,0,0,0,0,0,0,0,0,0,0,47185
9438,0,0,0,0,0,0,0,0,0,0,47190
9439,0,0,0,0,0,0,0,0,0,0,47195
9440,0,0,0,0,0,0,0,0,0,0,47200
9441,0,0,0,0,0,0,0,0,0,0,47205
9442,0,0,0,0,0,0,0,0,0,0,47210
9443,0,0,0,0,0,0,0,0,0,0,47215
9444,0,0,0,0,0,0,0,0,0,0,47220
9445,0,0,0,0,0,0,0,0,0,0,47225
9446,0,0,0,0,0,0,0,0,0,0,47230
9447,0,0,0,0,0,0,0,0,0,0,47235
9448,0,0,0,0,0,0,0,0,0,0,47240
9449,0,0,0,0,0,0,0,0,0,0,47245
9450,0,0,0,0,0,0,0,0,0,0,47250
9451,0,0,0,0,0,0,0,0,0,0,47255
9452,0,0,0,0,0,0,0,0,0,0,47260
9453,0,0,0,0,0,0,0,0,0,0,47265
9454,0,0,0,0,0,0,0,0,0,0,47270
9455,0,0,0,0,0,0,0,0,0,0,47275
9456,0,0,0,0,0,0,0,0,0,0,47280
9457,0,0,0,0,0,0,0,0,0,0,47285
9458,0,0,0,0,0,0,0,0,0,0,47290
9459,0,0,0,0,0,0,0,0,0,0,47295
9460,0,0,0,0,0,0,0,0,0,0,47300
9461,0,0,0,0,0,0,0,0,0,0,47305
9462,0,0,0,0,0,0,0,0,0,0,47310
9463,0,0,0,0,0,0,0,0,0,0,47315
9464,0,0,0,0,0,0,0,0,0,0,47320
9465,0,0,0,0,0,0,0,0,0,0,47325
9466,0,0,0,0,0,0,0,0,0,0,47330
9467,0,0,0,0,0,0,0,0,0,0,47335
9468,0,0,0,0,0,0,0,0,0,0,47340
9469,0,0,0,0,0,0,0,0,0,0,47345
9470,0,0,0,0,0,0,0,0,0,0,47350
9471,0,0,0,0,0,0,0,0,0,0,47355
9472,0,0,0,0,0,0,0,0,0,0,47360
9473,0,0,0,0,0,0,0,0,0,0,47365
9474,0,0,0,0,0,0,0,0,0,0,47370
9475,0,0,0,0,0,0,0,0,0,0,47375
9476,0,0,0,0,0,0,0,0,0,0,47380
9477,0,0,0,0,0,0,0,0,0,0,47385
9478,0,0,0,0,0,0,0,0,0,0,47390
9479,0,0,0,0,0,0,0,0,0,0,47395
9480,0,0,0,0,0,0,0,0,0,0,47400
9481,0,0,0,0,0,0,0,0,0,0,47405
9482,0,0,0,0,0,0,0,0,0,0,47410
9483,0,0,0,0,0,0,0,0,0,0,47415
9484,0,0,0,0,0,0,0,0,0,0,47420
9485,0,0,0,0,0,0,0,0,0,0,47425
9486,0,0,0,0,0,0,0,0,0,0,47430
9487,0,0,0,0,0,0,0,0,0,0,47435
9488,0,0,0,0,0,0,0,0,0,0,47440
9489,0,0,0,0,0,0,0,0,0,0,47445
9490,0,0,0,0,0,0,0,0,0,0,47450
9491,0,0,0,0,0,0,0,0,0,0,47455
9492,0,0,0,0,0,0,0,0,0,0,47460
9493,0,0,0,0,0,0,0,0,0,0,47465
9494,0,0,0,0,0,0,0,0,0,0,47470
9495,0,0,0,0,0,0,0,0,0,0,47475
9496,0,0,0,0,0,0,0,0,0,0,47480
9497,0,0,0,0,0,0,0,0,0,0,47485
9498,0,0,0,0,0,0,0,0,0,0,47490
9499,0,0,0,0,0,0,0,0,0,0,47495
9500,0,0,0,0,0,0,0,0,0,0,47500
9501,0,0,0,0,0,0,0,0,0,0,47505
9502,0,0,0,0,0,0,0,0,0,0,47510
9503,0,0,0,0,0,0,0,0,0,0,47515
9504,0,0,0,0,0,0,0,0,0,0,47520
9505,0,0,0,0,0,0,0,0,0,0,47525
9506,0,0,0,0,0,0,0,0,0,0,47530
9507,0,0,0,0,0,0,0,0,0,0,47535
9508,0,0,0,0,0,0,0,0,0,0,47540
9509,0,0,0,0,0,0,0,0,0,0,47545
9510,0,0,0,0,0,0,0,0,0,0,47550
9511,0,0,0,0,0,0,0,0,0,0,47555
9512,0,0,0,0,0,0,0,0,0,0,47560
9513,0,0,0,0,0,0,0,0,0,0,47565
9514,0,0,0,0,0,0,0,0,0,0,47570
9515,0,0,0,0,0,0,0,0,0,0,47575
9516,0,0,0,0,0,0,0,0,0,0,47580
9517,0,0,0,0,0,0,0,0,0,0,47585
9518,0,0,0,0,0,0,0,0,0,0,47590
9519,0,0,0,0,0,0,0,0,0,0,47595
9520,0,0,0,0,0,0,0,0,0,0,47600
9521,0,0,0,0,0,0,0,0,0,0,47605
9522,0,0,0,0,0,0,0,0,0,0,47610
9523,0,0,0,0,0,0,0,0,0,0,47615
9524,0,0,0,0,0,0,0,0,0,0,47620
9525,0,0,0,0,0,0,0,0,0,0,47625
9526,0,0,0,0,0,0,0,0,0,0,47630
9527,0,0,0,0,0,0,0,0,0,0,47635
9528,0,0,0,0,0,0,0,0,0,0,47640
9529,0,0,0,0,0,0,0,0,0,0,47645
9530,0,0,0,0,0,0,0,0,0,0,47650
9531,0,0,0,0,0,0,0,0,0,0,47655
9532,0,0,0,0,0,0,0,0,0,0,47660
9533,0,0,0,0,0,0,0,0,0,0,47665
9534,0,0,0,0,0,0,0,0,0,0,47670
9535,0,0,0,0,0,0,0,0,0,0,47675
9536,0,0,0,0,0,0,0,0,0,0,47680
9537,0,0,0,0,0,0,0,0,0,0,47685
9538,0,0,0,0,0,0,0,0,0,0,47690
9539,0,0,0,0,0,0,0,0,0,0,47695
9540,0,0,0,0,0,0,0,0,0,0,47700
9541,0,0,0,0,0,0,0,0,0,0,47705
9542,0,0,0,0,0,0,0,0,0,0,47710
9543,0,0,0,0,0,0,0,0,0,0,47715
9544,0,0,0,0,0,0,0,0,0,0,47720
9545,0,0,0,0,0,0,0,0,0,0,47725
9546,0,0,0,0,0,0,0,0,0,0,47730
9547,0,0,0,0,0,0,0,0,0,0,47735
9548,0,0,0,0,0,0,0,0,0,0,47740
9549,0,0,0,0,0,0,0,0,0,0,47745
9550,0,0,0,0,0,0,0,0,0,0,47750
9551,0,0,0,0,0,0,0,0,0,0,47755
9552,0,0,0,0,0,0,0,0,0,0,47760
9553,0,0,0,0,0,0,0,0,0,0,47765
9554,0,0,0,0,0,0,0,0,0,0,47770
9555,0,0,0,0,0,0,0,0,0,0,47775
9556,0,0,0,0,0,0,0,0,0,0,47780
9557,0,0,0,0,0,0,0,0,0,0,47785
9558,0,0,0,0,0,0,0,0,0,0,47790
9559,0,0,0,0,0,0,0,0,0,0,47795
9560,0,0,0,0,0,0,0,0,0,0,47800
9561,0,0,0,0,0,0,0,0,0,0,47805
9562,0,0,0,0,0,0,0,0,0,0,47810
9563,0,0,0,0,0,0,0,0,0,0,47815
9564,0,0,0,0,0,0,0,0,0,0,47820
9565,0,0,0,0,0,0,0,0,0,0,47825
9566,0,0,0,0,0,0,0,0,0,0,47830
9567,0,0,0,0,0,0,0,0,0,0,47835
9568,0,0,0,0,0,0,0,0,0,0,47840
9569,0,0,0,0,0,0,0,0,0,0,47845
9570,0,0,0,0,0,0,0,0,0,0,47850
9571,0,0,0,0,0,0,0,0,0,0,47855
9572,0,0,0,0,0,0,0,0,0,0,47860
9573,0,0,0,0,0,0,0,0,0,0,47865
9574,0,0,0,0,0,0,0,0,0,0,47870
9575,0,0,0,0,0,0,0,0,0,0,47875
9576,0,0,0,0,0,0,0,0,0,0,47880
9577,0,0,0,0,0,0,0,0,0,0,47885
9578,0,0,0,0,0,0,0,0,0,0,47890
9579,0,0,0,0,0,0,0,0,0,0,47895
9580,0,0,0,0,0,0,0,0,0,0,47900
9581,0,0,0,0,0,0,0,0,0,0,47905
9582,0,0,0,0,0,0,0,0,0,0,47910
9583,0,0,0,0,0,0,0,0,0,0,47915
9584,0,0,0,0,0,0,0,0,0,0,47920
9585,0,0,0,0,0,0,0,0,0,0,47925
9586,0,0,0,0,0,0,0,0,0,0,47930
9587,0,0,0,0,0,0,0,0,0,0,47935
9588,0,0,0,0,0,0,0,0,0,0,47940
9589,0,0,0,0,0,0,0,0,0,0,47945
9590,0,0,0,0,0,0,0,0,0,0,47950
9591,0,0,0,0,0,0,0,0,0,0,47955
9592,0,0,0,0,0,0,0,0,0,0,47960
9593,0,0,0,0,0,0,0,0,0,0,47965
9594,0,0,0,0,0,0,0,0,0,0,47970
9595,0,0,0,0,0,0,0,0,0,0,47975
9596,0,0,0,0,0,0,0,0,0,0,47980
9597,0,0,0,0,0,0,0,0,0,0,47985
9598,0,0,0,0,0,0,0,0,0,0,47990
9599,0,0,0,0,0,0,0,0,0,0,47995
9600,0,0,0,0,0,0,0,0,0,0,48000
9601,0,0,0,0,0,0,0,0,0,0,48005
9602,0,0,0,0,0,0,0,0,0,0,48010
9603,0,0,0,0,0,0,0,0,0,0,48015
9604,0,0,0,0,0,0,0,0,0,0,48020
9605,0,0,0,0,0,0,0,0,0,0,48025
9606,0,0,0,0,0,0,0,0,0,0,48030
9607,0,0,0,0,0,0,0,0,0,0,48035
9608,0,0,0,0,0,0,0,0,0,0,48040
9609,0,0,0,0,0,0,0,0,0,0,48045
9610,0,0,0,0,0,0,0,0,0,0,48050
9611,0,0,0,0,0,0,0,0,0,0,48055
9612,0,0,0,0,0,0,0,0,0,0,48060
9613,0,0,0,0,0,0,0,0,0,0,48065
9614,0,0,0,0,0,0,0,0,0,0,48070
9615,0,0,0,0,0,0,0,0,0,0,48075
9616,0,0,0,0,0,0,0,0,0,0,48080
9617,0,0,0,0,0,0,0,0,0,0,48085
9618,0,0,0,0,0,0,0,0,0,0,48090
9619,0,0,0,0,0,0,0,0,0,0,48095
9620,0,0,0,0,0,0,0,0,0,0,48100
9621,0,0,0,0,0,0,0,0,0,0,48105
9622,0,0,0,0,0,0,0,0,0,0,48110
9623,0,0,0,0,0,0,0,0,0,0,48115
9624,0,0,0,0,0,0,0,0,0,0,48120
9625,0,0,0,0,0,0,0,0,0,0,48125
9626,0,0,0,0,0,0,0,0,0,0,48130
9627,0,0,0,0,0,0,0,0,0,0,48135
9628,0,0,0,0,0,0,0,0,0,0,48140
9629,0,0,0,0,0,0,0,0,0,0,48145
9630,0,0,0,0,0,0,0,0,0,0,48150
9631,0,0,0,0,0,0,0,0,0,0,48155
9632,0,0,0,0,0,0,0,0,0,0,48160
9633,0,0,0,0,0,0,0,0,0,0,48165
9634,0,0,0,0,0,0,0,0,0,0,48170
9635,0,0,0,0,0,0,0,0,0,0,48175
9636,0,0,0,0,0,0,0,0,0,0,48180
9637,0,0,0,0,0,0,0,0,0,0,48185
9638,0,0,0,0,0,0,0,0,0,0,48190
9639,0,0,0,0,0,0,0,0,0,0,48195
9640,0,0,0,0,0,0,0,0,0,0,48200
9641,0,0,0,0,0,0,0,0,0,0,48205
9642,0,0,0,0,0,0,0,0,0,0,48210
9643,0,0,0,0,0,0,0,0,0,0,48215
9644,0,0,0,0,0,0,0,0,0,0,48220
9645,0,0,0,0,0,0,0,0,0,0,48225
9646,0,0,0,0,0,0,0,0,0,0,48230
9647,0,0,0,0,0,0,0,0,0,0,48235
9648,0,0,0,0,0,0,0,0,0,0,48240
9649,0,0,0,0,0,0,0,0,0,0,48245
9650,0,0,0,0,0,0,0,0,0,0,48250
9651,0,0,0,0,0,0,0,0,0,0,48255
9652,0,0,0,0,0,0,0,0,0,0,48260
9653,0,0,0,0,0,0,0,0,0,0,48265
9654,0,0,0,0,0,0,0,0,0,0,48270
9655,0,0,0,0,0,0,0,0,0,0,48275
9656,0,0,0,0,0,0,0,0,0,0,48280
9657,0,0,0,0,0,0,0,0,0,0,48285
9658,0,0,0,0,0,0,0,0,0,0,48290
9659,0,0,0,0,0,0,0,0,0,0,48295
9660,0,0,0,0,0,0,0,0,0,0,48300
9661,0,0,0,0,0,0,0,0,0,0,48305
9662,0,0,0,0,0,0,0,0,0,0,48310
9663,0,0,0,0,0,0,0,0,0,0,48315
9664,0,0,0,0,0,0,0,0,0,0,48320
9665,0,0,0,0,0,0,0,0,0,0,48325
9666,0,0,0,0,0,0,0,0,0,0,48330
9667,0,0,0,0,0,0,0,0,0,0,48335
9668,0,0,0,0,0,0,0,0,0,0,48340
9669,0,0,0,0,0,0,0,0,0,0,48345
9670,0,0,0,0,0,0,0,0,0,0,48350
9671,0,0,0,0,0,0,0,0,0,0,48355
9672,0,0,0,0,0,0,0,0,0,0,48360
9673,0,0,0,0,0,0,0,0,0,0,48365
9674,0,0,0,0,0,0,0,0,0,0,48370
9675,0,0,0,0,0,0,0,0,0,0,48375
9676,0,0,0,0,0,0,0,0,0,0,48380
9677,0,0,0,0,0,0,0,0,0,0,48385
9678,0,0,0,0,0,0,0,0,0,0,48390
9679,0,0,0,0,0,0,0,0,0,0,48395
9680,0,0,0,0,0,0,0,0,0,0,48400
9681,0,0,0,0,0,0,0,0,0,0,48405
9682,0,0,0,0,0,0,0,0,0,0,48410
9683,0,0,0,0,0,0,0,0,0,0,48415
9684,0,0,0,0,0,0,0,0,0,0,48420
9685,0,0,0,0,0,0,0,0,0,0,48425
9686,0,0,0,0,0,0,0,0,0,0,48430
9687,0,0,0,0,0,0,0,0,0,0,48435
9688,0,0,0,0,0,0,0,0,0,0,48440
9689,0,0,0,0,0,0,0,0,0,0,48445
9690,0,0,0,0,0,0,0,0,0,0,48450
9691,0,0,0,0,0,0,0,0,0,0,48455
9692,0,0,0,0,0,0,0,0,0,0,48460
9693,0,0,0,0,0,0,0,0,0,0,48465
9694,0,0,0,0,0,0,0,0,0,0,48470
9695,0,0,0,0,0,0,0,0,0,0,48475
9696,0,0,0,0,0,0,0,0,0,0,48480
9697,0,0,0,0,0,0,0,0,0,0,48485
9698,0,0,0,0,0,0,0,0,0,0,48490
9699,0,0,0,0,0,0,0,0,0,0,48495
9700,0,0,0,0,0,0,0,0,0,0,48500
9701,0,0,0,0,0,0,0,0,0,0,48505
9702,0,0,0,0,0,0,0,0,0,0,48510
9703,0,0,0,0,0,0,0,0,0,0,48515
9704,0,0,0,0,0,0,0,0,0,0,48520
9705,0,0,0,0,0,0,0,0,0,0,48525
9706,0,0,0,0,0,0,0,0,0,0,48530
9707,0,0,0,0,0,0,0,0,0,0,48535
9708,0,0,0,0,0,0,0,0,0,0,48540
9709,0,0,0,0,0,0,0,0,0,0,48545
9710,0,0,0,0,0,0,0,0,0,0,48550
9711,0,0,0,0,0,0,0,0,0,0,48555
9712,0,0,0,0,0,0,0,0,0,0,48560
9713,0,0,0,0,0,0,0,0,0,0,48565
9714,0,0,0,0,0,0,0,0,0,0,48570
9715,0,0,0,0,0,0,0,0,0,0,48575
9716,0,0,0,0,0,0,0,0,0,0,48580
9717,0,0,0,0,0,0,0,0,0,0,48585
9718,0,0,0,0,0,0,0,0,0,0,48590
9719,0,0,0,0,0,0,0,0,0,0,48595
9720,0,0,0,0,0,0,0,0,0,0,48600
9721,0,0,0,0,0,0,0,0,0,0,48605
9722,0,0,0,0,0,0,0,0,0,0,48610
9723,0,0,0,0,0,0,0,0,0,0,48615
9724,0,0,0,0,0,0,0,0,0,0,48620
9725,0,0,0,0,0,0,0,0,0,0,48625
9726,0,0,0,0,0,0,0,0,0,0,48630
9727,0,0,0,0,0,0,0,0,0,0,48635
9728,0,0,0,0,0,0,0,0,0,0,48640
9729,0,0,0,0,0,0,0,0,0,0,48645
9730,0,0,0,0,0,0,0,0,0,0,48650
9731,0,0,0,0,0,0,0,0,0,0,48655
9732,0,0,0,0,0,0,0,0,0,0,48660
9733,0,0,0,0,0,0,0,0,0,0,48665
9734,0,0,0,0,0,0,0,0,0,0,48670
9735,0,0,0,0,0,0,0,0,0,0,48675
9736,0,0,0,0,0,0,0,0,0,0,48680
9737,0,0,0,0,0,0,0,0,0,0,48685
9738,0,0,0,0,0,0,0,0,0,0,48690
9739,0,0,0,0,0,0,0,0,0,0,48695
9740,0,0,0,0,0,0,0,0,0,0,48700
9741,0,0,0,0,0,0,0,0,0,0,48705
9742,0,0,0,0,0,0,0,0,0,0,48710
9743,0,0,0,0,0,0,0,0,0,0,48715
9744,0,0,0,0,0,0,0,0,0,0,48720
9745,0,0,0,0,0,0,0,0,0,0,48725
9746,0,0,0,0,0,0,0,0,0,0,48730
9747,0,0,0,0,0,0,0,0,0,0,48735
9748,0,0,0,0,0,0,0,0,0,0,48740
9749,0,0,0,0,0,0,0,0,0,0,48745
9750,0,0,0,0,0,0,0,0,0,0,48750
9751,0,0,0,0,0,0,0,0,0,0,48755
9752,0,0,0,0,0,0,0,0,0,0,48760
9753,0,0,0,0,0,0,0,0,0,0,48765
9754,0,0,0,0,0,0,0,0,0,0,48770
9755,0,0,0,0,0,0,0,0,0,0,48775
9756,0,0,0,0,0,0,0,0,0,0,48780
9757,0,0,0,0,0,0,0,0,0,0,48785
9758,0,0,0,0,0,0,0,0,0,0,48790
9759,0,0,0,0,0,0,0,0,0,0,48795
9760,0,0,0,0,0,0,0,0,0,0,48800
9761,0,0,0,0,0,0,0,0,0,0,48805
9762,0,0,0,0,0,0,0,0,0,0,48810
9763,0,0,0,0,0,0,0,0,0,0,48815
9764,0,0,0,0,0,0,0,0,0,0,48820
9765,0,0,0,0,0,0,0,0,0,0,48825
9766,0,0,0,0,0,0,0,0,0,0,48830
9767,0,0,0,0,0,0,0,0,0,0,48835
9768,0,0,0,0,0,0,0,0,0,0,48840
9769,0,0,0,0,0,0,0,0,0,0,48845
9770,0,0,0,0,0,0,0,0,0,0,48850
9771,0,0,0,0,0,0,0,0,0,0,48855
9772,0,0,0,0,0,0,0,0,0,0,48860
9773,0,0,0,0,0,0,0,0,0,0,48865
9774,0,0,0,0,0,0,0,0,0,0,48870
9775,0,0,0,0,0,0,0,0,0,0,48875
9776,0,0,0,0,0,0,0,0,0,0,48880
9777,0,0,0,0,0,0,0,0,0,0,48885
9778,0,0,0,0,0,0,0,0,0,0,48890
9779,0,0,0,0,0,0,0,0,0,0,48895
9780,0,0,0,0,0,0,0,0,0,0,48900
9781,0,0,0,0,0,0,0,0,0,0,48905
9782,0,0,0,0,0,0,0,0,0,0,48910
9783,0,0,0,0,0,0,0,0,0,0,48915
9784,0,0,0,0,0,0,0,0,0,0,48920
9785,0,0,0,0,0,0,0,0,0,0,48925
9786,0,0,0,0,0,0,0,0,0,0,48930
9787,0,0,0,0,0,0,0,0,0,0,48935
9788,0,0,0,0,0,0,0,0,0,0,48940
9789,0,0,0,0,0,0,0,0,0,0,48945
9790,0,0,0,0,0,0,0,0,0,0,48950
9791,0,0,0,0,0,0,0,0,0,0,48955
9792,0,0,0,0,0,0,0,0,0,0,48960
9793,0,0,0,0,0,0,0,0,0,0,48965
9794,0,0,0,0,0,0,0,0,0,0,48970
9795,0,0,0,0,0,0,0,0,0,0,48975
9796,0,0,0,0,0,0,0,0,0,0,48980
9797,0,0,0,0,0,0,0,0,0,0,48985
9798,0,0,0,0,0,0,0,0,0,0,48990
9799,0,0,0,0,0,0,0,0,0,0,48995
9800,0,0,0,0,0,0,0,0,0,0,49000
9801,0,0,0,0,0,0,0,0,0,0,49005
9802,0,0,0,0,0,0,0,0,0,0,49010
9803,0,0,0,0,0,0,0,0,0,0,49015
9804,0,0,0,0,0,0,0,0,0,0,49020
9805,0,0,0,0,0,0,0,0,0,0,49025
9806,0,0,0,0,0,0,0,0,0,0,49030
9807,0,0,0,0,0,0,0,0,0,0,49035
9808,0,0,0,0,0,0,0,0,0,0,49040
9809,0,0,0,0,0,0,0,0,0,0,49045
9810,0,0,0,0,0,0,0,0,0,0,49050
9811,0,0,0,0,0,0,0,0,0,0,49055
9812,0,0,0,0,0,0,0,0,0,0,49060
9813,0,0,0,0,0,0,0,0,0,0,49065
9814,0,0,0,0,0,0,0,0,0,0,49070
9815,0,0,0,0,0,0,0,0,0,0,49075
9816,0,0,0,0,0,0,0,0,0,0,49080
9817,0,0,0,0,0,0,0,0,0,0,49085
9818,0,0,0,0,0,0,0,0,0,0,49090
9819,0,0,0,0,0,0,0,0,0,0,49095
9820,0,0,0,0,0,0,0,0,0,0,49100
9821,0,0,0,0,0,0,0,0,0,0,49105
9822,0,0,0,0,0,0,0,0,0,0,49110
9823,0,0,0,0,0,0,0,0,0,0,49115
9824,0,0,0,0,0,0,0,0,0,0,49120
9825,0,0,0,0,0,0,0,0,0,0,49125
9826,0,0,0,0,0,0,0,0,0,0,49130
9827,0,0,0,0,0,0,0,0,0,0,49135
9828,0,0,0,0,0,0,0,0,0,0,49140
9829,0,0,0,0,0,0,0,0,0,0,49145
9830,0,0,0,0,0,0,0,0,0,0,49150
9831,0,0,0,0,0,0,0,0,0,0,49155
9832,0,0,0,0,0,0,0,0,0,0,49160
9833,0,0,0,0,0,0,0,0,0,0,49165
9834,0,0,0,0,0,0,0,0,0,0,49170
9835,0,0,0,0,0,0,0,0,0,0,49175
9836,0,0,0,0,0,0,0,0,0,0,49180
9837,0,0,0,0,0,0,0,0,0,0,49185
9838,0,0,0,0,0,0,0,0,0,0,49190
9839,0,0,0,0,0,0,0,0,0,0,49195
9840,0,0,0,0,0,0,0,0,0,0,49200
9841,0,0,0,0,0,0,0,0,0,0,49205
9842,0,0,0,0,0,0,0,0,0,0,49210
9843,0,0,0,0,0,0,0,0,0,0,49215
9844,0,0,0,0,0,0,0,0,0,0,49220
9845,0,0,0,0,0,0,0,0,0,0,49225
9846,0,0,0,0,0,0,0,0,0,0,49230
9847,0,0,0,0,0,0,0,0,0,0,49235
9848,0,0,0,0,0,0,0,0,0,0,49240
9849,0,0,0,0,0,0,0,0,0,0,49245
9850,0,0,0,0,0,0,0,0,0,0,49250
9851,0,0,0,0,0,0,0,0,0,0,49255
9852,0,0,0,0,0,0,0,0,0,0,49260
9853,0,0,0,0,0,0,0,0,0,0,49265
9854,0,0,0,0,0,0,0,0,0,0,49270
9855,0,0,0,0,0,0,0,0,0,0,49275
9856,0,0,0,0,0,0,0,0,0,0,49280
9857,0,0,0,0,0,0,0,0,0,0,49285
9858,0,0,0,0,0,0,0,0,0,0,49290
9859,0,0,0,0,0,0,0,0,0,0,49295
9860,0,0,0,0,0,0,0,0,0,0,49300
9861,0,0,0,0,0,0,0,0,0,0,49305
9862,0,0,0,0,0,0,0,0,0,0,49310
9863,0,0,0,0,0,0,0,0,0,0,49315
9864,0,0,0,0,0,0,0,0,0,0,49320
9865,0,0,0,0,0,0,0,0,0,0,49325
9866,0,0,0,0,0,0,0,0,0,0,49330
9867,0,0,0,0,0,0,0,0,0,0,49335
9868,0,0,0,0,0,0,0,0,0,0,49340
9869,0,0,0,0,0,0,0,0,0,0,49345
9870,0,0,0,0,0,0,0,0,0,0,49350
9871,0,0,0,0,0,0,0,0,0,0,49355
9872,0,0,0,0,0,0,0,0,0,0,49360
9873,0,0,0,0,0,0,0,0,0,0,49365
9874,0,0,0,0,0,0,0,0,0,0,49370
9875,0,0,0,0,0,0,0,0,0,0,49375
9876,0,0,0,0,0,0,0,0,0,0,49380
9877,0,0,0,0,0,0,0,0,0,0,49385
9878,0,0,0,0,0,0,0,0,0,0,49390
9879,0,0,0,0,0,0,0,0,0,0,49395
9880,0,0,0,0,0,0,0,0,0,0,49400
9881,0,0,0,0,0,0,0,0,0,0,49405
9882,0,0,0,0,0,0,0,0,0,0,49410
9883,0,0,0,0,0,0,0,0,0,0,49415
9884,0,0,0,0,0,0,0,0,0,0,49420
9885,0,0,0,0,0,0,0,0,0,0,49425
9886,0,0,0,0,0,0,0,0,0,0,49430
9887,0,0,0,0,0,0,0,0,0,0,49435
9888,0,0,0,0,0,0,0,0,0,0,49440
9889,0,0,0,0,0,0,0,0,0,0,49445
9890,0,0,0,0,0,0,0,0,0,0,49450
9891,0,0,0,0,0,0,0,0,0,0,49455
9892,0,0,0,0,0,0,0,0,0,0,49460
9893,0,0,0,0,0,0,0,0,0,0,49465
9894,0,0,0,0,0,0,0,0,0,0,49470
9895,0,0,0,0,0,0,0,0,0,0,49475
9896,0,0,0,0,0,0,0,0,0,0,49480
9897,0,0,0,0,0,0,0,0,0,0,49485
9898,0,0,0,0,0,0,0,0,0,0,49490
9899,0,0,0,0,0,0,0,0,0,0,49495
9900,0,0,0,0,0,0,0,0,0,0,49500
9901,0,0,0,0,0,0,0,0,0,0,49505
9902,0,0,0,0,0,0,0,0,0,0,49510
9903,0,0,0,0,0,0,0,0,0,0,49515
9904,0,0,0,0,0,0,0,0,0,0,49520
9905,0,0,0,0,0,0,0,0,0,0,49525
9906,0,0,0,0,0,0,0,0,0,0,49530
9907,0,0,0,0,0,0,0,0,0,0,49535
9908,0,0,0,0,0,0,0,0,0,0,49540
9909,0,0,0,0,0,0,0,0,0,0,49545
9910,0,0,0,0,0,0,0,0,0,0,49550
9911,0,0,0,0,0,0,0,0,0,0,49555
9912,0,0,0,0,0,0,0,0,0,0,49560
9913,0,0,0,0,0,0,0,0,0,0,49565
9914,0,0,0,0,0,0,0,0,0,0,49570
9915,0,0,0,0,0,0,0,0,0,0,49575
9916,0,0,0,0,0,0,0,0,0,0,49580
9917,0,0,0,0,0,0,0,0,0,0,49585
9918,0,0,0,0,0,0,0,0,0,0,49590
9919,0,0,0,0,0,0,0,0,0,0,49595
9920,0,0,0,0,0,0,0,0,0,0,49600
9921,0,0,0,0,0,0,0,0,0,0,49605
9922,0,0,0,0,0,0,0,0,0,0,49610
9923,0,0,0,0,0,0,0,0,0,0,49615
9924,0,0,0,0,0,0,0,0,0,0,49620
9925,0,0,0,0,0,0,0,0,0,0,49625
9926,0,0,0,0,0,0,0,0,0,0,49630
9927,0,0,0,0,0,0,0,0,0,0,49635
9928,0,0,0,0,0,0,0,0,0,0,49640
9929,0,0,0,0,0,0,0,0,0,0,49645
9930,0,0,0,0,0,0,0,0,0,0,49650
9931,0,0,0,0,0,0,0,0,0,0,49655
9932,0,0,0,0,0,0,0,0,0,0,49660
9933,0,0,0,0,0,0,0,0,0,0,49665
9934,0,0,0,0,0,0,0,0,0,0,49670
9935,0,0,0,0,0,0,0,0,0,0,49675
9936,0,0,0,0,0,0,0,0,0,0,49680
9937,0,0,0,0,0,0,0,0,0,0,49685
9938,0,0,0,0,0,0,0,0,0,0,49690
9939,0,0,0,0,0,0,0,0,0,0,49695
9940,0,0,0,0,0,0,0,0,0,0,49700
9941,0,0,0,0,0,0,0,0,0,0,49705
9942,0,0,0,0,0,0,0,0,0,0,49710
9943,0,0,0,0,0,0,0,0,0,0,49715
9944,0,0,0,0,0,0,0,0,0,0,49720
9945,0,0,0,0,0,0,0,0,0,0,49725
9946,0,0,0,0,0,0,0,0,0,0,49730
9947,0,0,0,0,0,0,0,0,0,0,49735
9948,0,0,0,0,0,0,0,0,0,0,49740
9949,0,0,0,0,0,0,0,0,0,0,49745
9950,0,0,0,0,0,0,0,0,0,0,49750
9951,0,0,0,0,0,0,0,0,0,0,49755
9952,0,0,0,0,0,0,0,0,0,0,49760
9953,0,0,0,0,0,0,0,0,0,0,49765
9954,0,0,0,0,0,0,0,0,0,0,49770
9955,0,0,0,0,0,0,0,0,0,0,49775
9956,0,0,0,0,0,0,0,0,0,0,49780
9957,0,0,0,0,0,0,0,0,0,0,49785
9958,0,0,0,0,0,0,0,0,0,0,49790
9959,0,0,0,0,0,0,0,0,0,0,49795
9960,0,0,0,0,0,0,0,0,0,0,49800
9961,0,0,0,0,0,0,0,0,0,0,49805
9962,0,0,0,0,0,0,0,0,0,0,49810
9963,0,0,0,0,0,0,0,0,0,0,49815
9964,0,0,0,0,0,0,0,0,0,0,49820
9965,0,0,0,0,0,0,0,0,0,0,49825
9966,0,0,0,0,0,0,0,0,0,0,49830
9967,0,0,0,0,0,0,0,0,0,0,49835
9968,0,0,0,0,0,0,0,0,0,0,49840
9969,0,0,0,0,0,0,0,0,0,0,49845
9970,0,0,0,0,0,0,0,0,0,0,49850
9971,0,0,0,0,0,0,0,0,0,0,49855
9972,0,0,0,0,0,0,0,0,0,0,49860
